year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,airline
2022,1,7,1546,1435,71,2013,1901,72,DL,203,N535US,SEA,KOA,362,2688,14,35,2022-01-07T14:00:00Z,Delta Air Lines Inc.
2022,1,7,1546,1510,36,2228,2220,8,DL,700,N867DN,SEA,DTW,201,1927,15,10,2022-01-07T15:00:00Z,Delta Air Lines Inc.
2022,1,7,1546,1540,6,1648,1646,2,AS,36,N618AS,SEA,KTN,105,680,15,40,2022-01-07T15:00:00Z,Alaska Airlines Inc.
2022,1,7,1547,1535,12,1648,1641,7,QX,575,N447QX,SEA,EUG,44,234,15,35,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1551,1540,11,1653,1646,7,QX,626,N412QX,SEA,PUW,44,250,15,40,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1552,1535,17,1753,1745,8,AS,447,N409AS,SEA,SFO,96,679,15,35,2022-01-07T15:00:00Z,Alaska Airlines Inc.
2022,1,7,1554,1545,9,1645,1640,5,AS,398,N292AK,SEA,PDX,27,129,15,45,2022-01-07T15:00:00Z,Alaska Airlines Inc.
2022,1,7,1555,1555,0,1701,1656,5,QX,612,N440QX,SEA,RDM,50,228,15,55,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1556,1530,26,2015,1951,24,DL,136,N547US,SEA,LIH,355,2701,15,30,2022-01-07T15:00:00Z,Delta Air Lines Inc.
2022,1,7,1559,1529,30,1707,1639,28,OO,970,N300SY,SEA,EUG,45,234,15,29,2022-01-07T15:00:00Z,SkyWest Airlines Inc.
2022,1,7,1559,1500,59,1827,1727,60,QX,647,N448QX,SEA,BOI,71,399,15,0,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1601,1545,16,1649,1641,8,OO,962,N286SY,SEA,PDX,28,129,15,45,2022-01-07T15:00:00Z,SkyWest Airlines Inc.
2022,1,7,1602,1544,18,1939,1924,15,UA,782,N68805,SEA,DEN,123,1024,15,44,2022-01-07T15:00:00Z,United Air Lines Inc.
2022,1,7,1603,1618,-15,2217,2237,-20,UA,705,N836UA,SEA,IAH,220,1874,16,18,2022-01-07T16:00:00Z,United Air Lines Inc.
2022,1,7,1603,1556,7,1752,1749,3,QX,715,N405QX,SEA,RNO,89,564,15,56,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1603,1610,-7,1848,1849,-1,AS,224,N579AS,SEA,SNA,136,978,16,10,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1603,1610,-7,1829,1834,-5,AS,452,N551AS,PDX,SNA,129,859,16,10,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1604,1535,29,1706,1637,29,QX,650,N443QX,SEA,GEG,41,224,15,35,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1606,1610,-4,2340,2359,-19,AS,387,N248AK,SEA,IAD,251,2306,16,10,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1615,1615,0,1812,1814,-2,QX,830,N404QX,SEA,SMF,98,605,16,15,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1619,1600,19,1914,1855,19,AS,100,N237AK,SEA,SLC,90,689,16,0,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1619,1620,-1,1836,1843,-7,AS,151,N531AS,PDX,SAN,125,933,16,20,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1620,1550,30,1937,1840,57,AS,66,N556AS,SEA,FAI,212,1533,15,50,2022-01-07T15:00:00Z,Alaska Airlines Inc.
2022,1,7,1622,1610,12,1831,1814,17,QX,829,N638QX,PDX,SBP,107,722,16,10,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1626,1630,-4,1847,1849,-2,OO,971,N306SY,PDX,LAX,119,834,16,30,2022-01-07T16:00:00Z,SkyWest Airlines Inc.
2022,1,7,1626,1630,-4,1844,1845,-1,QX,639,N453QX,PDX,BOI,61,344,16,30,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1635,1635,0,1849,1841,8,QX,806,N629QX,SEA,OAK,99,672,16,35,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1638,1640,-2,1901,1905,-4,WN,1012,N482WN,SEA,LAS,117,867,16,40,2022-01-07T16:00:00Z,Southwest Airlines Co.
2022,1,7,1638,1615,23,10,2359,11,AS,168,N278AK,SEA,ATL,241,2182,16,15,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1638,1625,13,2026,2013,13,AS,346,N534AS,SEA,PHX,140,1107,16,25,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1648,1650,-2,1845,1855,-10,WN,1061,N8668A,PDX,LAS,103,763,16,50,2022-01-07T16:00:00Z,Southwest Airlines Co.
2022,1,7,1649,1605,44,1944,1815,89,AS,93,N614AS,PDX,BUR,111,817,16,5,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1650,1624,26,1739,1709,30,QX,702,N401QX,SEA,BLI,30,93,16,24,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1657,1645,12,1929,1912,17,QX,597,N421QX,SEA,BOI,74,399,16,45,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1703,1659,4,1951,1959,-8,DL,365,N841DN,SEA,SLC,90,689,16,59,2022-01-07T16:00:00Z,Delta Air Lines Inc.
2022,1,7,1705,1640,25,2003,1925,38,AS,58,N929AK,SEA,ANC,216,1448,16,40,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1708,1710,-2,1917,1923,-6,OO,1029,N287SY,SEA,SFO,104,679,17,10,2022-01-07T17:00:00Z,SkyWest Airlines Inc.
2022,1,7,1717,1718,-1,1816,1824,-8,OO,979,N282SY,SEA,GEG,41,224,17,18,2022-01-07T17:00:00Z,SkyWest Airlines Inc.
2022,1,7,1719,1726,-7,1959,2015,-16,DL,739,N840DN,PDX,SLC,84,630,17,26,2022-01-07T17:00:00Z,Delta Air Lines Inc.
2022,1,7,1726,1720,6,2020,2010,10,OO,1098,N509SY,SEA,LAX,132,954,17,20,2022-01-07T17:00:00Z,SkyWest Airlines Inc.
2022,1,7,1727,1725,2,1948,1949,-1,QX,804,N644QX,PDX,PSP,128,873,17,25,2022-01-07T17:00:00Z,Horizon Air
2022,1,7,1729,1735,-6,1819,1836,-17,OO,962,N286SY,PDX,SEA,31,129,17,35,2022-01-07T17:00:00Z,SkyWest Airlines Inc.
2022,1,7,1734,1545,109,1828,1643,105,OO,998,N275SY,SEA,PSC,33,172,15,45,2022-01-07T15:00:00Z,SkyWest Airlines Inc.
2022,1,7,1736,1742,-6,2348,2358,-10,DL,371,N377DE,SEA,BNA,221,1978,17,42,2022-01-07T17:00:00Z,Delta Air Lines Inc.
2022,1,7,1740,1740,0,2339,2357,-18,AS,106,N267AK,SEA,IAH,221,1874,17,40,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1741,1725,16,1930,1915,15,AS,109,N853VA,PDX,SFO,84,550,17,25,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1742,1700,42,2055,2035,20,WN,927,N8606C,SEA,DEN,119,1024,17,0,2022-01-07T17:00:00Z,Southwest Airlines Co.
2022,1,7,1747,1750,-3,1907,1914,-7,QX,745,N400QX,SEA,MFR,67,352,17,50,2022-01-07T17:00:00Z,Horizon Air
2022,1,7,1751,1745,6,1951,1940,11,WN,734,N8804L,SEA,SMF,78,605,17,45,2022-01-07T17:00:00Z,Southwest Airlines Co.
2022,1,7,1753,1755,-2,2259,2320,-21,DL,653,N118DU,SEA,MCI,169,1489,17,55,2022-01-07T17:00:00Z,Delta Air Lines Inc.
2022,1,7,1753,1715,38,1848,1814,34,AS,172,N290AK,PDX,SEA,31,129,17,15,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1753,1745,8,2012,2008,4,AS,480,N292AK,PDX,LAX,118,834,17,45,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1757,1802,-5,2219,2228,-9,AS,291,N529AS,SEA,KOA,358,2688,18,2,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1800,1717,43,2025,1945,40,OO,891,N756SK,PDX,LAX,119,834,17,17,2022-01-07T17:00:00Z,SkyWest Airlines Inc.
2022,1,7,1801,1750,11,2043,2015,28,AS,210,N919AK,SEA,LAS,140,867,17,50,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1803,1755,8,2001,2005,-4,AS,125,N553AS,SEA,SJC,97,696,17,55,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1806,1535,151,1857,1631,146,QX,645,N437QX,SEA,PSC,33,172,15,35,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1809,1759,10,2344,2351,-7,DL,395,N134DU,SEA,ORD,194,1721,17,59,2022-01-07T17:00:00Z,Delta Air Lines Inc.
2022,1,7,1809,1740,29,1911,1844,27,QX,736,N403QX,SEA,RDM,44,228,17,40,2022-01-07T17:00:00Z,Horizon Air
2022,1,7,1810,1757,13,2059,2048,11,DL,845,N3762Y,SEA,ANC,212,1448,17,57,2022-01-07T17:00:00Z,Delta Air Lines Inc.
2022,1,7,1810,1655,75,1900,1746,74,QX,646,N432QX,SEA,PDX,30,129,16,55,2022-01-07T16:00:00Z,Horizon Air
2022,1,7,1813,1815,-2,1955,2000,-5,QX,738,N639QX,PDX,OAK,85,543,18,15,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1814,1800,14,2156,2150,6,AS,379,N275AK,SEA,ABQ,142,1180,18,0,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1815,1816,-1,2334,2339,-5,AS,166,N303AS,SEA,MCI,173,1489,18,16,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1815,1802,13,2235,2228,7,AS,305,N588AS,SEA,LIH,360,2701,18,2,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1815,1755,20,2110,2037,33,AS,386,N273AK,SEA,LAX,123,954,17,55,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1817,1740,37,2015,1949,26,AS,436,N838VA,SEA,SFO,92,679,17,40,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1818,1815,3,2202,2200,2,AS,54,N524AS,SEA,PHX,140,1107,18,15,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1824,1820,4,2300,2240,20,AS,290,N562AS,SEA,OGG,346,2640,18,20,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1826,1745,41,31,2359,32,AS,129,N453AS,SEA,BNA,222,1978,17,45,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,1831,1810,21,13,2358,15,AS,146,N448AS,SEA,DFW,197,1660,18,10,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1833,1816,17,2222,2209,13,OO,936,N191SY,SEA,TUS,150,1216,18,16,2022-01-07T18:00:00Z,SkyWest Airlines Inc.
2022,1,7,1835,1820,15,2045,2041,4,QX,610,N623QX,SEA,BOI,57,399,18,20,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1837,1840,-3,2100,2102,-2,AS,101,N536AS,PDX,PSP,122,873,18,40,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1841,1535,186,2117,1800,197,QX,619,N426QX,SEA,MSO,81,389,15,35,2022-01-07T15:00:00Z,Horizon Air
2022,1,7,1847,1830,17,2007,1937,30,AS,37,N622AS,SEA,KTN,103,680,18,30,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1849,1800,49,2255,2225,30,AS,69,N920AK,SEA,HNL,346,2677,18,0,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1850,1755,55,1948,1857,51,QX,600,N434MK,SEA,GEG,45,224,17,55,2022-01-07T17:00:00Z,Horizon Air
2022,1,7,1851,1850,1,2024,2030,-6,WN,1075,N8554X,PDX,OAK,77,543,18,50,2022-01-07T18:00:00Z,Southwest Airlines Co.
2022,1,7,1854,1800,54,2035,1947,48,QX,752,N402QX,SEA,RDD,84,479,18,0,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1854,1602,172,2108,1825,163,AS,243,N636VA,SEA,LAS,117,867,16,2,2022-01-07T16:00:00Z,Alaska Airlines Inc.
2022,1,7,1859,1824,35,1958,1929,29,QX,622,N444QX,SEA,EUG,44,234,18,24,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1905,1815,50,2156,2059,57,AS,55,N468AS,SEA,ANC,215,1448,18,15,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1905,1855,10,2140,2135,5,AS,205,N238AK,SEA,SAN,135,1050,18,55,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1906,1835,31,1950,1928,22,QX,589,N650QX,SEA,PDX,30,129,18,35,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1910,1909,1,2211,2210,1,DL,341,N857DZ,SEA,SLC,93,689,19,9,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1913,1915,-2,2208,2202,6,OO,957,N199SY,PDX,SLC,90,630,19,15,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,1915,1920,-5,2143,2202,-19,DL,689,N117DU,SEA,SNA,131,978,19,20,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1917,1745,92,2008,1841,87,QX,634,N422QX,SEA,PSC,32,172,17,45,2022-01-07T17:00:00Z,Horizon Air
2022,1,7,1920,1920,0,2143,2141,2,OO,1014,N303SY,SEA,BOI,57,399,19,20,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,1920,1925,-5,2149,2209,-20,DL,866,N3760C,SEA,SAN,133,1050,19,25,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1921,1815,66,2152,2054,58,AS,189,N837VA,SEA,SNA,132,978,18,15,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,1924,1926,-2,2101,2120,-19,OO,1008,N286SY,SEA,SMF,80,605,19,26,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,1925,1925,0,2306,2310,-4,WN,1066,N8638A,SEA,PHX,141,1107,19,25,2022-01-07T19:00:00Z,Southwest Airlines Co.
2022,1,7,1927,1832,55,NA,2054,NA,QX,686,N450QX,SEA,FCA,NA,379,18,32,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1932,1939,-7,2304,2316,-12,DL,594,N809DN,SEA,DEN,121,1024,19,39,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1933,1939,-6,2317,2331,-14,DL,703,N119DU,SEA,PHX,139,1107,19,39,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1933,1940,-7,2020,2041,-21,DL,858,N3730B,SEA,PDX,28,129,19,40,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1933,1935,-2,2033,2030,3,QX,606,N430QX,PDX,SEA,38,129,19,35,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,1934,1935,-1,2030,2029,1,QX,695,N440QX,SEA,PSC,33,172,19,35,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,1935,1940,-5,2159,2230,-31,OO,973,N302SY,SEA,ONT,127,956,19,40,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,1936,1928,8,2138,2135,3,NK,870,N651NK,PDX,LAS,102,763,19,28,2022-01-07T19:00:00Z,Spirit Air Lines
2022,1,7,1937,1945,-8,2319,2317,2,AS,24,N519AS,PDX,PHX,134,1009,19,45,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,1941,1930,11,2130,2110,20,AS,301,N309AS,SEA,RNO,79,564,19,30,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,1943,1945,-2,2237,2237,0,AS,92,N481AS,PDX,ANC,220,1542,19,45,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,1944,1940,4,2214,2219,-5,AS,190,N512AS,SEA,SNA,134,978,19,40,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,1949,1930,19,2036,2020,16,QX,629,N443QX,SEA,PDX,31,129,19,30,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,1950,1945,5,2051,2046,5,QX,636,N412QX,SEA,GEG,46,224,19,45,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,1950,1830,80,2100,1938,82,QX,682,N432QX,PDX,GEG,57,279,18,30,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,1950,1955,-5,2223,2235,-12,AS,409,N513AS,SEA,SAN,134,1050,19,55,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,1954,1956,-2,2213,2216,-3,OO,977,N607CZ,PDX,LAX,119,834,19,56,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,1954,1940,14,2212,2205,7,DL,886,N3736C,SEA,LAS,113,867,19,40,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,1957,1950,7,2202,2156,6,OO,914,N175SY,SEA,FAT,99,748,19,50,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,2005,2010,-5,2147,2200,-13,OO,933,N405SY,PDX,FAT,88,626,20,10,2022-01-07T20:00:00Z,SkyWest Airlines Inc.
2022,1,7,2005,1745,140,2055,1841,134,AS,62,N364VA,SEA,PDX,27,129,17,45,2022-01-07T17:00:00Z,Alaska Airlines Inc.
2022,1,7,2008,2015,-7,2221,2231,-10,QX,760,N438QX,PDX,BOI,61,344,20,15,2022-01-07T20:00:00Z,Horizon Air
2022,1,7,2011,2015,-4,2356,2359,-3,AS,9,N296AK,SEA,PHX,143,1107,20,15,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2016,1945,31,2312,2245,27,QX,759,N439QX,SEA,BIL,102,664,19,45,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,2017,1922,55,2212,2135,37,UA,97,N445UA,SEA,SFO,91,679,19,22,2022-01-07T19:00:00Z,United Air Lines Inc.
2022,1,7,2022,1900,82,2317,2144,93,AS,51,N520AS,SEA,ANC,215,1448,19,0,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,2026,2030,-4,2235,2239,-4,AS,7,N528AS,PDX,LAS,109,763,20,30,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2032,1950,42,2131,2053,38,QX,699,N401QX,SEA,RDM,44,228,19,50,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,2034,1815,139,2222,2003,139,AS,232,N638VA,SEA,SMF,75,605,18,15,2022-01-07T18:00:00Z,Alaska Airlines Inc.
2022,1,7,2037,2016,21,2150,2139,11,QX,660,N448QX,SEA,MFR,58,352,20,16,2022-01-07T20:00:00Z,Horizon Air
2022,1,7,2038,1945,53,2121,2029,52,QX,779,N447QX,SEA,BLI,28,93,19,45,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,2039,2040,-1,2130,2137,-7,QX,586,N650QX,PDX,PAE,38,161,20,40,2022-01-07T20:00:00Z,Horizon Air
2022,1,7,2039,2025,14,2253,2251,2,AS,486,N457AS,SEA,LAS,110,867,20,25,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2042,1935,67,2304,2159,65,AS,404,N298AK,SEA,BUR,119,937,19,35,2022-01-07T19:00:00Z,Alaska Airlines Inc.
2022,1,7,2044,2045,-1,2227,2242,-15,OO,948,N171SY,SEA,STS,83,618,20,45,2022-01-07T20:00:00Z,SkyWest Airlines Inc.
2022,1,7,2046,2020,26,2217,2205,12,WN,1065,N477WN,PDX,SJC,80,569,20,20,2022-01-07T20:00:00Z,Southwest Airlines Co.
2022,1,7,2048,1930,78,2251,2147,64,OO,958,N275SY,SEA,SJC,103,696,19,30,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,2056,1919,97,2342,2210,92,DL,537,N823DN,PDX,SLC,87,630,19,19,2022-01-07T19:00:00Z,Delta Air Lines Inc.
2022,1,7,2057,2045,12,2151,2141,10,QX,662,N453QX,PDX,SEA,37,129,20,45,2022-01-07T20:00:00Z,Horizon Air
2022,1,7,2058,2100,-2,2210,2208,2,QX,735,N436QX,PDX,GEG,58,279,21,0,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2102,2045,17,2237,2147,50,AS,444,N581AS,SEA,GEG,38,224,20,45,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2106,1945,81,2322,2211,71,QX,568,N452QX,SEA,BOI,64,399,19,45,2022-01-07T19:00:00Z,Horizon Air
2022,1,7,2108,2050,18,2302,2255,7,WN,1079,N8682B,SEA,OAK,91,672,20,50,2022-01-07T20:00:00Z,Southwest Airlines Co.
2022,1,7,2108,2055,13,2335,2325,10,AS,340,N270AK,SEA,ONT,122,956,20,55,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2109,2045,24,2318,2309,9,AS,207,N855VA,PDX,LAX,110,834,20,45,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2118,2110,8,2316,2325,-9,OO,972,N269SY,SEA,SFO,96,679,21,10,2022-01-07T21:00:00Z,SkyWest Airlines Inc.
2022,1,7,2118,1930,108,9,2226,103,OO,907,N183SY,SEA,SLC,92,689,19,30,2022-01-07T19:00:00Z,SkyWest Airlines Inc.
2022,1,7,2122,2111,11,2316,2315,1,QX,800,N641QX,SEA,OAK,95,672,21,11,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2124,2105,19,2336,2325,11,OO,1035,N244SY,SEA,BOI,54,399,21,5,2022-01-07T21:00:00Z,SkyWest Airlines Inc.
2022,1,7,2135,2140,-5,531,546,-15,DL,305,N696DL,SEA,MCO,281,2554,21,40,2022-01-07T21:00:00Z,Delta Air Lines Inc.
2022,1,7,2136,1856,160,21,2148,153,QX,573,N437QX,SEA,IDA,90,566,18,56,2022-01-07T18:00:00Z,Horizon Air
2022,1,7,2137,2140,-3,2350,2359,-9,AS,227,N518AS,SEA,BOI,52,399,21,40,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2143,2135,8,36,23,13,DL,759,N3757D,SEA,ANC,211,1448,21,35,2022-01-07T21:00:00Z,Delta Air Lines Inc.
2022,1,7,2150,2015,95,53,2259,114,AS,57,N577AS,SEA,ANC,213,1448,20,15,2022-01-07T20:00:00Z,Alaska Airlines Inc.
2022,1,7,2155,2156,-1,2258,2300,-2,QX,692,N635QX,SEA,EUG,42,234,21,56,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2156,1955,121,6,2225,101,NK,883,N605NK,SEA,LAS,110,867,19,55,2022-01-07T19:00:00Z,Spirit Air Lines
2022,1,7,2157,2157,0,518,528,-10,DL,377,N901DN,PDX,ATL,240,2172,21,57,2022-01-07T21:00:00Z,Delta Air Lines Inc.
2022,1,7,2158,2140,18,640,620,20,AS,78,N558AS,SEA,FLL,310,2717,21,40,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2200,2155,5,2323,2325,-2,QX,823,N620QX,PDX,SMF,68,479,21,55,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2201,2155,6,550,600,-10,AS,284,N297AK,SEA,EWR,253,2402,21,55,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2213,2150,23,2303,2245,18,AS,437,N306AS,SEA,PDX,27,129,21,50,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2214,2140,34,41,5,36,QX,710,N434MK,SEA,MSO,74,389,21,40,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2216,2150,26,113,36,37,AS,59,N483AS,SEA,ANC,215,1448,21,50,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2219,2153,26,135,50,45,DL,423,N101DU,SEA,FAI,221,1533,21,53,2022-01-07T21:00:00Z,Delta Air Lines Inc.
2022,1,7,2222,2150,32,25,2358,27,AS,456,N462AS,SEA,SFO,95,679,21,50,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2225,2230,-5,600,620,-20,AA,868,N977UY,SEA,CLT,255,2279,22,30,2022-01-07T22:00:00Z,American Airlines Inc.
2022,1,7,2226,2200,26,611,620,-9,DL,198,N702TW,SEA,BOS,260,2496,22,0,2022-01-07T22:00:00Z,Delta Air Lines Inc.
2022,1,7,2230,2140,50,52,12,40,AS,297,N526AS,SEA,BZN,67,543,21,40,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2232,2200,32,2326,2300,26,AS,27,N318AS,PDX,SEA,35,129,22,0,2022-01-07T22:00:00Z,Alaska Airlines Inc.
2022,1,7,2232,2150,42,15,2326,49,AS,38,N266AK,SEA,JNU,145,909,21,50,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2234,2150,44,624,604,20,AS,44,N926VA,SEA,JFK,262,2422,21,50,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2240,2225,15,629,634,-5,B6,184,N961JT,SEA,BOS,273,2496,22,25,2022-01-07T22:00:00Z,JetBlue Airways
2022,1,7,2242,2243,-1,543,545,-2,DL,333,N114DU,SEA,CVG,213,1965,22,43,2022-01-07T22:00:00Z,Delta Air Lines Inc.
2022,1,7,2244,2140,64,2340,2240,60,QX,603,N430QX,SEA,ALW,40,213,21,40,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2248,2150,58,2344,2252,52,QX,765,N422QX,SEA,GEG,42,224,21,50,2022-01-07T21:00:00Z,Horizon Air
2022,1,7,2250,2145,65,2345,2249,56,AS,451,N320AS,SEA,GEG,38,224,21,45,2022-01-07T21:00:00Z,Alaska Airlines Inc.
2022,1,7,2251,2252,-1,2333,2337,-4,QX,567,N421QX,SEA,YKM,28,103,22,52,2022-01-07T22:00:00Z,Horizon Air
2022,1,7,2253,2255,-2,2346,2350,-4,QX,607,N403QX,SEA,PSC,33,172,22,55,2022-01-07T22:00:00Z,Horizon Air
2022,1,7,2256,2256,0,10,20,-10,QX,761,N400QX,SEA,MFR,61,352,22,56,2022-01-07T22:00:00Z,Horizon Air
2022,1,7,2258,2240,18,203,130,33,AS,98,N253AK,SEA,FAI,222,1533,22,40,2022-01-07T22:00:00Z,Alaska Airlines Inc.
2022,1,7,2259,2259,0,8,12,-4,OO,974,N282SY,SEA,EUG,44,234,22,59,2022-01-07T22:00:00Z,SkyWest Airlines Inc.
2022,1,7,2259,2255,4,2400,2359,1,QX,684,N627QX,SEA,EUG,41,234,22,55,2022-01-07T22:00:00Z,Horizon Air
2022,1,7,2301,2300,1,653,710,-17,AS,88,N487AS,PDX,JFK,271,2454,23,0,2022-01-07T23:00:00Z,Alaska Airlines Inc.
2022,1,7,2303,2255,8,2356,2356,0,QX,811,N404QX,SEA,RDM,41,228,22,55,2022-01-07T22:00:00Z,Horizon Air
2022,1,7,2304,2259,5,2351,2357,-6,OO,1015,N603CZ,SEA,PDX,28,129,22,59,2022-01-07T22:00:00Z,SkyWest Airlines Inc.
2022,1,7,2305,2305,0,602,619,-17,DL,241,N904DN,PDX,DTW,215,1953,23,5,2022-01-07T23:00:00Z,Delta Air Lines Inc.
2022,1,7,2309,2300,9,21,9,12,OO,996,N280SY,SEA,RDM,36,228,23,0,2022-01-07T23:00:00Z,SkyWest Airlines Inc.
2022,1,7,2309,2310,-1,2354,2355,-1,QX,799,N453QX,SEA,BLI,27,93,23,10,2022-01-07T23:00:00Z,Horizon Air
2022,1,7,2310,2259,11,12,2359,13,OO,1004,N276SY,SEA,PSC,32,172,22,59,2022-01-07T22:00:00Z,SkyWest Airlines Inc.
